round_epochs,val_loss,val_acc,loss,acc,first_layer,second_layer,third_layer,batch_size,epochs
40,0.49619732437006914,0.7771618557875014,0.5326521888332748,0.7378686969899542,512,256,256,512,40
320,0.15101320443555152,0.960088688491982,0.16369946760353193,0.9557564230219281,32,256,8,256,320
10,0.5908123672404998,0.7328159643911205,0.6102804189971467,0.6993339673095834,64,16,16,128,10
40,0.4330595618076705,0.8159645234137576,0.47706851411387535,0.7816365369720532,8,32,128,64,40
160,0.11023626030482632,0.980044348673387,0.12491247286890712,0.9686013313841525,256,512,8,256,160
320,0.1337687012691984,0.9800443477482594,0.126238908069288,0.969077069741221,8,64,16,256,320
40,0.5773051198068057,0.7305986694908988,0.602089084351664,0.6988582303703228,8,8,8,64,40
40,0.33044746894794136,0.8636363636363636,0.38858869657643513,0.8254043761034674,64,512,128,128,40
80,0.4176640258131429,0.8215077658185937,0.44197768579767954,0.798287345158498,64,8,256,512,80
10,0.5862548425298044,0.7317073168088486,0.6154434321949757,0.6969552809119111,8,128,8,256,10
160,0.05655504728434091,0.9822616407982262,0.05086486946816222,0.9843006665994734,256,16,128,128,160
20,0.5522120580440615,0.7328159715278185,0.5828507049213014,0.6974310183048702,512,16,512,512,20
10,0.5685232984781794,0.7317073169410097,0.6256387176738253,0.6960038061259929,64,512,32,64,10
320,0.15417995341865556,0.9656319174163887,0.15644848556545776,0.9533777348094618,16,256,32,512,320
80,0.059389055175851295,0.9822616407982262,0.07641143885952421,0.9695528068506185,512,128,256,64,80
40,0.2763490180449845,0.8902439024390244,0.293395913520617,0.8805899145374062,128,16,128,128,40
40,0.5602465480764266,0.7339246118412314,0.5964262953947885,0.6974310187018564,8,128,32,128,40
320,0.04481736653197367,0.9889135254988913,0.04514193977561596,0.9843006665994734,256,8,8,64,320
160,0.04919641814349496,0.983370288248337,0.05366967645403774,0.9814462419581572,512,128,128,128,160
80,0.3051395005238823,0.8758314859840663,0.3178834991439199,0.8658420553556745,128,16,128,256,80
320,0.05516286527205201,0.9878048780487805,0.05277673212490572,0.9871550903901046,128,64,64,256,320
10,0.5781404405105405,0.7305986694908988,0.6130400613645051,0.7007611794884606,32,256,16,64,10
20,0.3460154432283008,0.8481152993348116,0.3879317995426657,0.8201712656316023,64,64,256,64,20
80,0.08386893203676143,0.9733924611973392,0.09123501928787249,0.9728829679207842,128,16,512,128,80
10,0.610099432870184,0.7317073168088486,0.6500069959519819,0.6936251184806497,256,256,128,256,10
20,0.5640646338198507,0.7317073169410097,0.592809410349286,0.698382493204213,32,16,8,128,20
20,0.4865852748343263,0.7305986693587377,0.5130505583662855,0.6969552813088973,512,8,256,256,20
10,0.5664248568255726,0.7317073169410097,0.6008404385011384,0.6969552800612263,64,16,512,128,10
160,0.1417660319025395,0.9656319308968182,0.13076692012862634,0.9666983827764255,64,32,32,256,160
160,0.3050106171758106,0.873614181039603,0.32057761391722284,0.8629876303173722,16,256,64,512,160
320,0.1404567960558868,0.967849227647295,0.14061499031156047,0.9586108473796826,8,64,8,256,320
20,0.5799884786891303,0.7305986638079726,0.6102781581039319,0.6983824926370898,128,512,16,512,20
320,0.1679636247604755,0.9667405772896405,0.15242169068667233,0.957183634236696,16,8,128,512,320
80,0.407458647325668,0.8259423420064466,0.43736240245068675,0.7987630826648817,256,128,32,512,80
40,0.4643341138991971,0.8126385807991028,0.4884330474059997,0.7664129401138008,16,128,16,128,40
40,0.4848516668686581,0.8070953435485485,0.5036619932281755,0.7592768795029761,32,32,8,128,40
80,0.1540845888945586,0.9667405783469291,0.156030653375994,0.9519505238782554,256,128,128,256,80
10,0.5936643905491628,0.7317073239455466,0.6247034533379987,0.696955280514925,256,64,256,512,10
160,0.047524953777272,0.9844789356984479,0.05197537780786332,0.9814462419581572,256,64,64,64,160
160,0.08244201960558373,0.9822616407982262,0.09721523873529243,0.9681255949553028,8,128,16,64,160
40,0.6572384117976525,0.7305986766275968,0.6632194014303351,0.6983824932609253,128,8,8,512,40
10,0.5944241471671212,0.7328159643911205,0.6109680032639363,0.6964795432353904,32,32,32,128,10
20,0.27405135688720944,0.8968957871396895,0.3476768490476454,0.8686964799969906,512,256,64,64,20
160,0.24309051648079688,0.9157427923378024,0.24328672734189327,0.9077069456525125,8,256,64,256,160
20,0.5532410179167788,0.7472283801852732,0.5875957907663993,0.7002854429461863,512,128,128,256,20
160,0.07949698053531662,0.983370288248337,0.09122649220825943,0.9757373929590866,32,16,128,128,160
10,0.5813690525729481,0.7317073168088486,0.6248276668089441,0.6964795432353904,512,32,16,256,10
40,0.483300819365254,0.8037694006695716,0.5095942723932547,0.7597526158184011,64,512,128,256,40
320,0.2557454052362632,0.9190687379921619,0.2589730618399285,0.9072312082595535,16,8,16,512,320
80,0.4409633552420166,0.7949002210686846,0.4585762232343545,0.7825880117579713,8,128,16,256,80
160,0.165883823931878,0.9623059824670762,0.17055512387677674,0.94386298695028,32,512,8,256,160
10,0.5939878106381571,0.7305986694908988,0.6226228678600773,0.6979067551307061,256,256,8,128,10
320,0.06622403841094009,0.9878048798990355,0.048471743200190515,0.9881065651760228,128,16,64,256,320
160,0.34428603613455916,0.8547671750485236,0.3507317164531784,0.8515699337370389,32,512,32,512,160
320,0.052725219116143536,0.9878048780487805,0.04498140274641856,0.9857278784947889,16,128,128,128,320
320,0.03514110182975718,0.9889135254988913,0.024548629503502208,0.9923882017126546,64,256,64,128,320
80,0.24424956729036743,0.9190687356132625,0.25991390187552044,0.9010466218675238,512,16,32,256,80
20,0.5725044123085005,0.7317073158837211,0.6080998963225352,0.698858230767309,64,256,16,256,20
40,0.5580679084403551,0.7339246107839428,0.5831104477851534,0.6988582309941583,32,16,32,256,40
320,0.04232899230923463,0.9866962333740522,0.041080174965874336,0.988106565743146,128,512,256,256,320
10,0.5666275701078766,0.7317073169410097,0.6294823529944887,0.6941008557034718,64,128,64,64,10
160,0.07338763909732424,0.9844789356984479,0.07025635236790927,0.978116079923882,128,8,128,128,160
10,0.5865671633352462,0.7317073169410097,0.6192983850539014,0.6969552806283495,8,512,32,64,10
320,0.046533504818997734,0.987804878973908,0.03699646696987093,0.9914367272102981,256,64,128,256,320
20,0.5498550906942583,0.7317073158837211,0.5757327404734524,0.6974310187018564,128,16,128,256,20
320,0.1820708576366801,0.9501108533791587,0.20362772047519684,0.9372026634488527,128,512,8,512,320
160,0.04806482404503484,0.9889135254988913,0.06665118560762093,0.9819219790675547,512,16,16,64,160
10,0.5849148605985282,0.7317073169410097,0.6192288098167398,0.6974310183048702,16,16,64,64,10
40,0.5847810524001619,0.7328159642589595,0.6121921539306641,0.6993339671961587,8,64,256,256,40
20,0.5223529402273985,0.7394678490917858,0.5621775235027273,0.7050428168757772,128,16,32,128,20
20,0.5929257758705156,0.7305986638079726,0.6202886261676858,0.6969552813088973,8,8,128,512,20
40,0.5898018033964406,0.7317073240777077,0.6160415623099548,0.6979067556978293,16,64,32,512,40
320,0.08057169353552245,0.9789357012232761,0.07447944499984681,0.9743101813473325,64,8,16,256,320
80,0.24611095081345732,0.9046563192904656,0.28271171751190205,0.8939105619372468,16,16,8,64,80
160,0.12387587424128124,0.9767184053979269,0.12493521955527088,0.9605137966679574,64,512,32,256,160
160,0.16899657636847834,0.9545454545454546,0.18578245868635224,0.9405328264472373,16,16,16,128,160
40,0.5865160008756126,0.7328159584438722,0.6167558981734838,0.6983824924102405,8,64,32,512,40
10,0.6017962928093193,0.7317073111259224,0.6621067983893186,0.6979067553008431,256,512,64,512,10
320,0.03775239407091077,0.9878048780487805,0.02563596907808143,0.9923882019962162,256,256,32,128,320
160,0.035417405909088394,0.9944567627494457,0.037282058125544346,0.9866793529971456,512,512,32,128,160
160,0.24169224540304451,0.9301552123611095,0.25461005603098846,0.9115128447961852,128,8,64,512,160
160,0.06487445873590372,0.9844789356984479,0.06701016022720074,0.977164605705087,128,16,256,128,160
20,0.5684936928114711,0.7339246117090703,0.5992792281619035,0.6964795438025136,32,32,256,256,20
320,0.06132411800775091,0.9822616407982262,0.0534914068161704,0.9909609898173389,64,128,32,128,320
10,0.6046703094389381,0.7317073168088486,0.6447059340867171,0.6988582303136105,64,256,512,256,10
80,0.09103392609735815,0.9767184034155107,0.10885180264257681,0.965746908274069,512,8,16,64,80
40,0.27842608768236876,0.8891352548567525,0.2989894448293038,0.8772597527866927,128,64,128,128,40
320,0.0623801834303101,0.9811529940089206,0.05727177116484669,0.9838249286393911,256,128,256,512,320
20,0.584222480357354,0.7372505503588928,0.6123662447498369,0.6983824930907884,8,32,64,256,20
20,0.6127204784004229,0.7305986638079726,0.6300362748945474,0.6974310180213086,128,8,16,512,20
320,0.0796494908019603,0.9800443458980045,0.042525153865879996,0.9876308283501869,32,16,128,128,320
20,0.5474943510708946,0.7339246118412314,0.5774978070345297,0.7017126538773926,16,32,64,64,20
40,0.09190751462679216,0.9745011086474501,0.11654119652923689,0.9576593721967782,512,512,512,64,40
20,0.5742810693654147,0.7339246117090703,0.5988858273548813,0.6983824930907884,64,32,128,256,20
160,0.0693503042513674,0.9844789356984479,0.08484938958718252,0.9790675540292524,32,512,32,128,160
20,0.5950459897385997,0.7305986767597579,0.6301082929013231,0.6979067551307061,16,512,256,512,20
80,0.40251226719890093,0.8292682944010208,0.42604352903865156,0.8016175077598964,16,128,64,256,80
320,0.05363286985394167,0.983370288248337,0.035524109266804695,0.9895337773549001,16,32,512,64,320
40,0.3452007868998331,0.8503325942350333,0.3629424348828001,0.8296860133773594,64,16,128,128,40
20,0.5894176797433333,0.7317073240777077,0.6109883034943854,0.6974310175676101,128,32,32,512,20
160,0.07870663693401872,0.983370288248337,0.07603249955500567,0.9819219793511162,128,512,64,128,160
320,0.052891447016775214,0.9844789384738305,0.053139704229092165,0.9852521408182683,256,16,64,256,320
80,0.3076191279549821,0.8780487766551337,0.32837766227440873,0.8615604192727413,8,512,32,256,80
40,0.19978868660667784,0.9268292681605218,0.24254620676376387,0.8996194105393313,128,512,512,128,40
10,0.6048655120073559,0.7317073240777077,0.6272668208994262,0.6979067560948155,32,8,128,512,10
320,0.054541117791499436,0.9822616407982262,0.06015574842422038,0.9757373932426482,32,32,8,64,320
40,0.1080436442716423,0.967849223946785,0.14668813092611044,0.9505233116993782,256,16,512,64,40
40,0.4365312891894592,0.8059866937195382,0.4449193719792207,0.8025689819786914,256,128,32,256,40
10,0.5659967077412785,0.7339246118412314,0.6050573218220421,0.6969552811954727,32,32,256,128,10
10,0.5773386200621493,0.7305986694908988,0.6067219797369415,0.6969552807417742,256,8,16,128,10
320,0.11072715006752183,0.963414635071469,0.0853325417859003,0.9738344436708118,64,32,512,512,320
80,0.41695365243634736,0.8292682844889402,0.43896084326318513,0.804471931947514,64,16,256,512,80
20,0.5867288612209244,0.729490029309647,0.6146214990588623,0.6998097049861041,32,64,64,512,20
320,0.03602639248722673,0.9889135254988913,0.02309586742908812,0.9919124648868187,512,64,32,128,320
40,0.38815731444538565,0.8403547679770019,0.40644633968482125,0.827783063805523,512,16,16,256,40
320,0.04849333842254002,0.9889135254988913,0.04833500404850173,0.9857278784947889,32,64,8,128,320
320,0.03611928481451688,0.9866962305986696,0.022345215592579428,0.9923882019962162,128,64,64,128,320
80,0.16476073963546964,0.9578713967636261,0.1618323284001945,0.9529019974165026,32,32,512,128,80
10,0.6015818363547061,0.7317073158837211,0.628367974347551,0.6979067550172815,64,64,32,256,10
160,0.042017884329456974,0.9866962305986696,0.04786311219013044,0.9776403428144845,256,256,8,64,160
40,0.5856538129487218,0.7328159585760332,0.6112779965863469,0.6983824926938021,8,32,256,512,40
10,0.5696966699644626,0.7317073169410097,0.6102675699144177,0.6979067555844046,32,128,16,64,10
80,0.286615447498478,0.8880266037061315,0.3050255585748961,0.8801141768608856,32,512,512,256,80
20,0.6029275312127665,0.7317073109937613,0.6258080456508669,0.6974310187585687,8,512,256,512,20
10,0.6136098863544591,0.7317073158837211,0.6458063638856817,0.6974310183048702,32,256,512,256,10
160,0.3351352852490419,0.8603104239292525,0.3609852198755934,0.83777354945465,16,16,32,256,160
320,0.08559669843335903,0.9789356991086989,0.07136264749644032,0.9847764039924324,128,64,128,512,320
80,0.3175856538463855,0.8725055338538142,0.3427268665365442,0.8610846817096452,512,64,128,512,80
320,0.34176299326171367,0.8691796043231059,0.351547741385214,0.8582302575220276,8,8,16,512,320
20,0.5860315702706905,0.7317073240777077,0.6166789036609239,0.6979067549605692,32,32,256,512,20
320,0.06716046787947086,0.978935699373021,0.05663278728340718,0.9814462409940479,128,16,256,256,320
20,0.5929130849711383,0.7317073240777077,0.6165646879475646,0.6974310177377471,32,8,32,512,20
10,0.5921394271226785,0.7305986694908988,0.6116155922469585,0.6974310174541855,32,64,64,128,10
320,0.08417578940248807,0.9778270467686283,0.0701526774892798,0.9823977167440754,16,32,256,256,320
10,0.6039053251896623,0.7317073240777077,0.6275157559269615,0.6974310183048702,512,512,32,512,10
80,0.16815630964802664,0.9478935698447893,0.19441635957737405,0.9286393903755892,32,512,128,128,80
40,0.5130344372895235,0.7749445678918166,0.5350217751726211,0.7473834445655743,32,256,128,256,40
80,0.33841854056339304,0.848115303828288,0.354947711347286,0.8434823978865975,128,16,256,512,80
20,0.6068277739632685,0.7294900163578617,0.6262925456071557,0.6983824930907884,64,128,8,512,20
320,0.08674123920417678,0.9833702910237196,0.0840545502392935,0.9804947674558007,64,8,32,256,320
40,0.14700670824479106,0.9523281596452328,0.16935086348842826,0.9257849672655056,64,512,128,64,40
160,0.12426552586174858,0.9711751542704598,0.1392326662715677,0.9614652714538756,512,256,128,512,160
40,0.5049159451493138,0.7738359204417058,0.5315346393440021,0.7359657461704469,64,512,64,256,40
10,0.5133621892220693,0.7339246118412314,0.5584425181008655,0.69838249337435,128,32,512,64,10
20,0.5631374037450803,0.7305986638079726,0.5881777568503179,0.6969552809119111,512,8,16,512,20
10,0.5836548106765536,0.7317073169410097,0.6087985327423016,0.6979067550172815,128,64,512,128,10
10,0.5940203666026206,0.7317073169410097,0.6199388454688605,0.6974310185884318,8,8,32,64,10
40,0.5043649935140843,0.7937915736185738,0.5157178213321857,0.7411988588540924,64,16,128,256,40
80,0.4654836030202007,0.7305986693587377,0.47581590628419795,0.6988582303703228,32,512,16,256,80
160,0.04642280843315394,0.9844789356984479,0.04036534123200672,0.9828734541370344,128,512,512,64,160
40,0.39144635193892435,0.8381374722838137,0.40693012455550975,0.8182683164000397,64,128,32,128,40
80,0.1696960266737346,0.9578713968957872,0.16307694842767761,0.9438629876308278,16,8,512,128,80
10,0.6039003975639851,0.7305986694908988,0.6258005017217968,0.6969552813656097,512,256,8,128,10
10,0.5988147254793713,0.7317073169410097,0.6368643551299279,0.6907706941228952,16,256,64,64,10
160,0.10472271535256485,0.9745011114228327,0.09885305867350522,0.9671741192052752,256,256,32,256,160
40,0.29092497634649805,0.925720620710411,0.32013396928698307,0.8858230263136547,256,8,8,64,40
320,0.0653270705212775,0.9844789232753068,0.069679824059402,0.9795432926698825,512,16,64,512,320
10,0.5772173109974407,0.7305986638079726,0.6120705693024436,0.6969552809119111,512,512,8,512,10
160,0.053293948394231946,0.9822616407982262,0.05885326941732448,0.976688868312128,256,32,32,64,160
10,0.5869749299438459,0.7328159643911205,0.6246275732224607,0.6964795431219658,8,256,64,64,10
320,0.04295142374090239,0.9855875831485588,0.025986774058057285,0.9909609901009006,128,256,128,128,320
40,0.267871697815321,0.8924611973392461,0.29907286479062517,0.8739295913195406,256,16,64,128,40
160,0.28257845352071354,0.895787143786572,0.297104375204736,0.878686965532693,8,256,8,256,160
10,0.5951009489215927,0.7317073111259224,0.6314276189717875,0.6969552800612263,32,32,64,512,10
320,0.1719689124373269,0.9634146317674421,0.17442307721196074,0.9462416744821985,16,8,32,256,320
40,0.49758588950544136,0.7738359232170883,0.510356743686206,0.7526165550374395,32,64,512,256,40
80,0.0788630451965755,0.9767184035476718,0.0840347389895274,0.9676498572787822,128,512,512,128,80
40,0.5807415213923233,0.7328159585760332,0.6107362699327188,0.6988582296330627,8,512,16,512,40
160,0.3773100540669689,0.8403547584614045,0.39283627583569963,0.8263558523071936,32,32,64,512,160
20,0.45677638166230955,0.7971175141186513,0.4822775800947231,0.7730732632182418,512,16,256,256,20
160,0.06802227247626151,0.9778270509977827,0.05742205013401388,0.976688868312128,64,64,512,64,160
160,0.08769427358839835,0.9767184072481819,0.083214128242857,0.9785918173168411,128,32,128,256,160
160,0.33849978968996697,0.8691796043231059,0.3572731868467594,0.8572787825659726,64,16,8,512,160
10,0.5816083758606879,0.7317073169410097,0.6086027952855706,0.695528068052486,32,8,32,128,10
40,0.2206082174889,0.9545454544132935,0.25594645574135966,0.9248334915154781,512,16,8,64,40
40,0.4293407826228047,0.8126385855569015,0.4676324279392253,0.7840152238234239,512,128,512,512,40
40,0.23813873708677663,0.901330376807972,0.23351309165627926,0.9110371072898016,64,8,512,128,40
20,0.5400948556193755,0.7405764945594805,0.5608630400969798,0.7126546148795609,256,128,128,256,20
80,0.33864603973016505,0.8658536574792968,0.35719958270991226,0.8434823980567344,64,32,32,256,80
20,0.4790669951893538,0.7305986694908988,0.5111254966905523,0.69838249337435,512,16,8,128,20
10,0.5889751912484941,0.7317073158837211,0.6191900588011992,0.695052330659527,512,128,32,256,10
320,0.10473420371832182,0.9767184044727993,0.09369983868611415,0.9795432914222115,32,8,16,256,320
10,0.5491160655233125,0.7317073169410097,0.579159795784247,0.6960038052753081,512,64,128,128,10
160,0.05961320725447207,0.9878048780487805,0.06891131998313596,0.9828734541370344,128,128,16,64,160
80,0.5837044680197857,0.7305986766275968,0.6084117613782438,0.7007611803391454,8,512,512,512,80
320,0.05692151980990846,0.9789356984478935,0.03984623235764671,0.9838249289229526,128,256,512,128,320
10,0.5760539886428089,0.7317073169410097,0.614067510068133,0.6969552802313633,128,128,128,128,10
10,0.6151055689661572,0.7305986638079726,0.6323267630913731,0.6974310183048702,16,8,64,512,10
160,0.14825808902801801,0.9656319171520664,0.15396407523062206,0.9543292095953799,128,16,256,512,160
80,0.5291433496908708,0.7427937984466553,0.5524023056143698,0.7254995242058947,64,128,16,512,80
80,0.5149252248180415,0.751662974214871,0.5378851246312047,0.7164605140232336,8,256,32,256,80
40,0.11487060169092568,0.9611973392461197,0.14750756743008697,0.9462416748791848,128,128,512,64,40
160,0.15254479818492137,0.9756097588729435,0.17369413334738062,0.9652711696334388,512,16,8,256,160
80,0.29182194903525965,0.8869179623354301,0.2641354765810363,0.8882017124277654,64,256,512,256,80
80,0.4081689538950402,0.8325942349010983,0.4269892045932084,0.8016175077598964,16,256,16,256,80
80,0.298801189416528,0.8824833702882483,0.31774628791890747,0.8720266417477043,32,32,8,128,80
20,0.4809574316319764,0.8104212858988811,0.4980823886496583,0.7673644145027327,512,32,16,128,20
20,0.3781026700912188,0.8403547671840355,0.43627066466493,0.8163653658073817,512,256,32,64,20
80,0.1498082887108733,0.967849223946785,0.1742626646804764,0.9410085625925254,256,64,8,128,80
160,0.07561635576238125,0.9855875831485588,0.07888775766888309,0.9733587065614143,8,128,8,64,160
40,0.5827685298517908,0.7305986767597579,0.6108371954549504,0.6969552813088973,16,16,16,512,40
160,0.14715415417751557,0.9700665196399731,0.1530450636522754,0.9576593713460935,512,16,32,512,160
160,0.16537652371199327,0.9578713935917603,0.18434687517406145,0.934823976767619,64,8,64,256,160
320,0.13620308956788013,0.9678492247397513,0.14698732766959918,0.967174119885823,64,64,16,512,320
80,0.11451410758257441,0.9745011086474501,0.1186705856423623,0.9657469079905073,128,32,64,128,80
320,0.05590770395262014,0.9889135254988913,0.05515864995847874,0.9919124643196955,32,128,16,128,320
160,0.23399018801897434,0.9168514306687991,0.2502947866236109,0.9058039959672516,32,512,512,512,160
320,0.035025609884320234,0.9878048780487805,0.02682216466182079,0.9914367272102981,128,64,64,64,320
320,0.05382131162345277,0.9822616435736088,0.03297553456022442,0.9900095150314208,128,256,256,256,320
10,0.5846963491117346,0.7317073169410097,0.6112384436586491,0.7002854420955016,64,128,128,64,10
40,0.5598408316825816,0.7339246107839428,0.592103781017318,0.6974310184182948,8,512,64,256,40
20,0.5667358983778901,0.7328159643911205,0.5938631127722257,0.6983824924102405,32,8,8,64,20
80,0.5723680404496034,0.7328159715278185,0.5868559582929856,0.7007611804525701,16,32,32,512,80
160,0.12032503073832677,0.9611973392461197,0.09321906652609924,0.9643196960951916,8,128,512,128,160
10,0.595146876745372,0.7305986693587377,0.6472107025127429,0.6969552803447879,64,128,512,256,10
20,0.5679796383016126,0.7317073158837211,0.5938373358900721,0.6983824929206515,32,128,8,256,20
20,0.5071079188466336,0.7694013302447791,0.541429142743264,0.7221693624551812,16,512,64,64,20
20,0.5894832936200228,0.7328159633338319,0.6172552963986383,0.697431017907884,8,256,256,256,20
20,0.5380593078363761,0.7483370286926726,0.5720014924894165,0.7121788777701634,16,16,16,64,20
40,0.1706520703408512,0.9412416851441242,0.2134018798281645,0.9229305426241896,128,8,32,64,40
320,0.034559330008841406,0.9900221729490022,0.03031144693819939,0.9900095150314208,16,256,32,64,320
160,0.10004818897091364,0.9811529970486254,0.11517264252328283,0.9719314940989755,64,512,16,256,160
160,0.13998900231659545,0.9756097559653999,0.14678462915881035,0.9619410088468346,64,16,8,128,160
40,0.44880787615236845,0.819290470786211,0.47374807370491645,0.7921027593335915,512,64,256,512,40
160,0.2252009568814428,0.935698446439798,0.21765374529089507,0.9129400566915009,8,64,64,256,160
320,0.0863075970678266,0.9811529811892964,0.07658292949341457,0.982873454420596,128,8,128,512,320
20,0.5743682038228951,0.7317073158837211,0.6028661767603896,0.6979067561515279,16,8,256,256,20
160,0.16402617473560002,0.9678492267221674,0.17222957345670342,0.9505233116993782,64,32,8,256,160
40,0.37129329339892264,0.8403547670518744,0.4075829389546736,0.8158896288114088,128,8,16,128,40
10,0.5907329812546791,0.7317073169410097,0.6241754358093814,0.6960038051618835,32,512,64,128,10
20,0.5989543293373548,0.7339246060261441,0.6216333040614904,0.6979067559813908,16,64,8,512,20
10,0.6103781760399728,0.7317073169410097,0.6354275341832445,0.6993339670260218,64,128,32,128,10
40,0.19810971843611508,0.9345898003112979,0.1884451346324808,0.9300666034051512,128,256,32,64,40
80,0.23517300779962222,0.9246119737889444,0.2374792787770109,0.9143672685868166,256,32,32,256,80
10,0.5423895624154423,0.7328159643911205,0.5775609563125189,0.6969552810253358,512,8,64,128,10
160,0.07508227940310132,0.9822616407982262,0.09016524614690033,0.9733587059942912,64,8,8,64,160
10,0.5882301598853388,0.7317073158837211,0.6203068448292653,0.6950523317370609,128,64,64,256,10
320,0.041285309841455745,0.9933481152993349,0.08777026708931666,0.9885823025689819,512,8,16,64,320
320,0.06353073403602694,0.9800443457658433,0.04918179174904649,0.9809705042816366,512,8,128,128,320
80,0.4719241447168549,0.7317073158837211,0.49275262261094877,0.6993339673095834,32,128,8,256,80
160,0.10104976472199095,0.975609756097561,0.10624464528261197,0.9800190300628415,32,64,32,128,160
320,0.051710510795766655,0.9811529933481153,0.04343335582147203,0.9804947668886774,128,256,8,128,320
160,0.05939825277304702,0.9789356984478935,0.05562171181194222,0.9790675547098002,32,512,64,64,160
80,0.09781399736812797,0.9700665188470067,0.09847091792681238,0.966698382492864,128,128,512,128,80
10,0.5774969923787001,0.7328159633338319,0.6398757301434009,0.6988582296330627,512,512,32,256,10
20,0.4571847694940419,0.79490022172949,0.46069154611210045,0.784966698042219,256,256,512,128,20
20,0.45435218793854215,0.8015521064301552,0.46523255404691033,0.7740247377205984,512,256,16,128,20
10,0.6053082309911098,0.7317073240777077,0.6374357694336394,0.6979067560948155,16,256,128,512,10
40,0.1650838893476849,0.9600886916638478,0.18888254450912367,0.9314938150169053,64,8,256,64,40
40,0.5445344010636441,0.7339246188457683,0.5730445984428435,0.7059942913781337,128,256,512,512,40
320,0.04293575552508995,0.9866962305986696,0.026535478327511946,0.9900095147478591,512,128,128,128,320
40,0.40556027375145126,0.8181818180496571,0.4381663163824381,0.8020932440186092,8,16,16,64,40
320,0.06293584393159778,0.9800443495985145,0.060400260755921635,0.9781160804910052,64,8,512,256,320
40,0.5772835896443369,0.7328159584438722,0.6013071655546564,0.6988582305971721,32,512,256,512,40
320,0.029412944439773814,0.9933481152993349,0.037256670071894954,0.9871550906736662,8,8,256,64,320
40,0.4417243026973403,0.8126385809312638,0.4823228341981868,0.7797335871166552,64,64,16,128,40
320,0.07282067270342368,0.9878048783131026,0.06812720977613519,0.9833491915299936,256,128,64,512,320
20,0.5948025152054172,0.7305986693587377,0.6173356859373207,0.69838249337435,16,64,16,256,20
80,0.13387088768469158,0.9600886916638478,0.13047240172591695,0.9586108461320116,64,64,128,128,80
40,0.5834234198947703,0.7328159643911205,0.6075329844663531,0.6993339675931449,8,256,256,128,40
80,0.3490379352262966,0.8658536565541692,0.3778625954966904,0.8406279732452814,64,32,128,256,80
10,0.5882791321716393,0.7350332592913422,0.6237949081878227,0.6950523310565132,8,64,512,128,10
40,0.3870601021661991,0.8337028824833703,0.410370567999603,0.812559466663709,16,16,512,128,40
160,0.24370866518327244,0.9113081935504059,0.2549079275352404,0.9043767845823467,32,8,256,512,160
160,0.1578359889019355,0.9534368082847934,0.15147995926106578,0.9467174115915961,128,256,512,512,160
80,0.22165745011057927,0.9279379179895321,0.22261671853082504,0.9229305429077511,256,512,64,256,80
40,0.4139049766201138,0.8226164115506107,0.4310278970780087,0.8001902950138959,128,128,64,256,40
160,0.4057330255233528,0.8270510013510541,0.4197522028075526,0.8230256893088089,8,32,16,256,160
320,0.03856460999144022,0.9944567627494457,0.03726247346496562,0.9885823028525436,512,64,8,128,320
20,0.5803096493966299,0.7317073169410097,0.6086620150805654,0.6974310181347333,8,128,32,128,20
40,0.3856136360744679,0.8281596469509099,0.4180512577720646,0.8078020933012413,128,32,256,256,40
20,0.5441465778255674,0.7328159643911205,0.5717160030845003,0.7036156034492289,32,128,8,64,20
80,0.06455559005956692,0.9844789356984479,0.08517658896921478,0.9709800186325095,128,256,512,64,80
10,0.5760784118112069,0.7305986694908988,0.6111533460335772,0.6969552803447879,32,32,8,64,10
320,0.10429893700021863,0.975609757947816,0.11038720420606923,0.9709800195966188,16,16,16,256,320
20,0.48480905628785853,0.7815964521959986,0.5337782535067521,0.7488106570280131,256,64,64,128,20
320,0.04117172052815325,0.9955654101995566,0.04045455875876515,0.9862036161713097,8,128,16,64,320
160,0.16282065292023237,0.9611973359420929,0.17231629471286608,0.94386298695028,8,128,256,256,160
20,0.26872269997575593,0.8835920176061981,0.32167395991897946,0.8591817312871242,128,512,512,64,20
320,0.04708520449830132,0.9866962305986696,0.05769648847412088,0.9862036156041865,512,256,8,128,320
160,0.38470145967477176,0.8503325950279997,0.4018263754733509,0.8111322544848317,8,16,64,256,160
20,0.5587739446210755,0.7317073158837211,0.5818086189388888,0.698858229519638,128,8,16,256,20
10,0.6073059369613749,0.727272721589801,0.6446259538975361,0.6950523316236363,16,64,8,512,10
20,0.5795746083534478,0.7317073168088486,0.6003523537026032,0.6979067550172815,64,16,64,256,20
160,0.3132227772883988,0.8747228352299287,0.3285224328825975,0.8577545191649593,8,128,64,256,160
160,0.585261084618431,0.7305986694908988,0.6134182558413577,0.6969552813656097,64,64,8,64,160
160,0.04078591362203569,0.9844789355662869,0.04840923506911883,0.9804947668886774,256,512,32,64,160
80,0.18834636781670303,0.9467849209409067,0.19105629067155547,0.9333967648723033,512,16,64,256,80
10,0.5703255158834606,0.7305986694908988,0.6138461545804474,0.696003805955856,32,8,16,64,10
40,0.5916835920773694,0.7317073240777077,0.6152058405381629,0.6979067551307061,16,64,64,512,40
80,0.37688711285591125,0.8414634189954618,0.38339666924399496,0.8344433875905117,256,512,128,512,80
320,0.13715622823544987,0.9756097567583664,0.15121096860330294,0.9595623221656008,32,16,64,512,320
